name,id,nametype,recclass,mass,fall,year,reclat,reclong,city,zipcode,state
Mertzon,15490,Valid,"Iron, IAB-ung",3720.0,Found,1943.0,31.26667,-100.83333,san angelo,76941,TX
Mesa Verde Park,15494,Valid,"Iron, IAB-ung",3500.0,Found,1922.0,37.16667,-108.5,cortez,81321,CO
Miami,16630,Valid,H5,57700.0,Found,1930.0,35.66667,-100.6,pampa,79065,TX
Millen,16644,Valid,H4,40800.0,Found,1975.0,32.83528,-81.87389,statesboro,30822,GA
Miller (Kansas),16646,Valid,H4,970.0,Found,1950.0,38.625,-96.02278000000001,emporia,66868,KS
Mills,16687,Valid,H6,88000.0,Found,1970.0,36.23,-104.11889000000001,raton,87730,NM
Milnesand (stone),16690,Valid,L6,34.0,Found,1981.0,33.63333,-103.33333,portales,88126,NM
Milton,16691,Valid,"Pallasite, ungrouped",2040.0,Found,2000.0,40.2875,-95.37666999999999,maryville,64446,MO
Mission,16704,Valid,L,12000.0,Found,1949.0,43.31667,-100.76666999999999,pierre,57566,SD
Moapa Valley,48952,Valid,CM1,698.8,Found,2004.0,36.55722,-114.42693999999999,boulder city,89040,NV
Modoc (1948),16712,Valid,H6,1800.0,Found,1948.0,38.5,-101.1,garden city,67863,KS
Mohawk,34059,Valid,"Iron, IAB complex",586.0,Found,2000.0,32.73,-113.71,fortuna foothills,85347,AZ
Monahans (1938),16718,Valid,"Iron, IIF",27900.0,Found,1938.0,31.48333,-102.88333,west odessa,79756,TX
Monticello,16728,Valid,Howardite,210.0,Found,1982.0,36.95,-84.9,somerset,42544,KY
Monument Draw,16732,Valid,Acapulcoite,524.5,Found,1985.0,32.50333,-102.74333,andrews,79360,TX
Moriarty,16744,Valid,L,330.0,Found,1975.0,34.98333,-106.05,bernalillo,87015,NM
Morrill,16749,Valid,"Iron, IAB-an",1387.0,Found,1920.0,42.18333,-103.93333,torrington,69358,NE
Morrow County,51707,Valid,L6,18200.0,Found,1999.0,45.5,-119.5,hermiston,97839,OR
Morton,16753,Valid,H6,6400.0,Found,1980.0,33.71667,-102.76666999999999,levelland,79346,TX
Mosca,16755,Valid,L6,6220.0,Found,1942.0,37.63333,-105.83333,alamosa,81136,CO
Mosquero,16757,Valid,H4,1800.0,Found,1963.0,35.75,-103.93333,tucumcari,87733,NM
Mount Morris (Wisconsin),16783,Valid,"Iron, IAB-an",676.0,Found,1937.0,44.0,-89.25,portage,54982,WI
Mulberry Draw,16845,Valid,L5,9716.0,Found,1963.0,35.63333,-100.13333,elk city,79011,TX
Muleshoe,16846,Valid,H4/6,3600.0,Found,1972.0,34.12167,-102.695,clovis,79371,TX
Muroc,16879,Valid,L,18.4,Found,1936.0,34.91667,-117.83333,california city,93505,CA
Muroc Dry Lake,16880,Valid,L6,223.0,Found,1936.0,34.91667,-117.83333,california city,93505,CA
Myersville,16886,Valid,OC,5397.0,Found,1969.0,28.95,-97.40278,victoria,78164,TX
Naruna (a),16916,Valid,H4,672.3,Found,1935.0,30.95,-98.26666999999999,copperas cove,78611,TX
Naruna (b),16917,Valid,H4,513.3,Found,1942.0,30.95,-98.28333,copperas cove,78611,TX
Nashville (iron),16920,Valid,Iron,18000.0,Found,1934.0,35.96667,-77.96667,rocky mount,27856,NC
Nashville (stone),16921,Valid,L6,25000.0,Found,1939.0,37.45,-98.41667,hutchinson,67112,KS
Naviska,48657,Valid,"Iron, IAB complex",147.0,Found,2004.0,32.5,-111.28,marana,85145,AZ
Nazareth (a),16928,Valid,L6,44.0,Found,1938.0,34.5,-102.25,hereford,79027,TX
Nazareth (b),16929,Valid,L6,3600.0,Found,1967.0,34.5,-102.25,hereford,79027,TX
Nazareth (c),16930,Valid,H5,222.0,Found,1970.0,34.58333,-102.08333,hereford,79063,TX
Nazareth (d),16931,Valid,H6,1500.0,Found,1968.0,34.58333,-102.08333,hereford,79063,TX
Nazareth (e),16932,Valid,H6,13100.0,Found,1977.0,34.58333,-102.05,hereford,79063,TX
Nazareth (iron),16933,Valid,"Iron, IIIAB",11310.0,Found,1968.0,34.52667,-102.105,hereford,79063,TX
Needles,16936,Valid,"Iron, IID",45300.0,Found,1962.0,34.44417,-114.8325,lake havasu city,92280,CA
Needmore,16937,Valid,OC,1793.0,Found,1976.0,34.04472,-102.79916999999999,clovis,79347,TX
Neenach,16938,Valid,L6,13800.0,Found,1948.0,34.8,-118.5,quartz hill,93532,CA
Ness County (1938),16947,Valid,H4,652.0,Found,1938.0,38.48333,-99.91667,hays,67560,KS
New Almelo,16951,Valid,L5,8000.0,Found,1917.0,39.66667,-100.0,hays,67645,KS
New Baltimore,16952,Valid,"Iron, ungrouped",20000.0,Found,1922.0,40.0,-78.85,johnstown,15926,PA
New Deal,52094,Valid,H6,266.0,Found,2010.0,33.721,-101.8389,lubbock,79406,TX
New Leipzig,16955,Valid,"Iron, IAB-MG",20000.0,Found,1936.0,46.36667,-101.95,dickinson,58562,ND
New Lynn,16956,Valid,L6,800.0,Found,1986.0,33.17,-101.63833000000001,lubbock,79373,TX
New Mexico,16957,Valid,Iron,130.0,Found,1935.0,34.5,-107.0,belen,87028,NM
New Moore (a),16958,Valid,OC,100.3,Found,1972.0,33.11667,-102.11667,brownfield,79316,TX
New Moore (b),16959,Valid,OC,200.0,Found,1975.0,33.11833,-102.11333,brownfield,79316,TX
New Raymer,30758,Valid,LL4,3400.0,Found,1995.0,40.62583,-103.84033000000001,fort morgan,80742,CO
New Westville,16961,Valid,"Iron, IVA",4800.0,Found,1941.0,39.8,-84.81667,richmond,47374,IN
Newport,16962,Valid,"Pallasite, PMG",5600.0,Found,1923.0,35.6,-91.26666999999999,batesville,72112,AR
Newsom,16963,Valid,L6,892.0,Found,1939.0,37.6,-105.83333,alamosa,81101,CO
Norcateur,16991,Valid,L6,3200.0,Found,1940.0,39.81667,-100.2,lexington,67653,KS
Nordheim,16992,Valid,"Iron, ungrouped",15150.0,Found,1932.0,28.866670000000003,-97.61667,beeville,78141,TX
Norfolk,16993,Valid,"Iron, IIIAB",23000.0,Found,1907.0,36.9,-76.3,norfolk,23508,VA
Norristown,16997,Valid,"Iron, IIIAB",4200.0,Found,1965.0,32.51667,-82.55,vidalia,31002,GA
Northampton,17009,Valid,Iron,353.0,Found,1963.0,42.31667,-72.63333,northampton,01060,MA
Northbranch,17010,Valid,H5,76000.0,Found,1972.0,39.99167,-98.34167,hastings,68942,NE
Nuevo Laredo,17937,Valid,Eucrite-mmict,500.0,Found,1950.0,27.5,-99.5,laredo,78040,TX
Ocate,48976,Valid,"Iron, IAB-MG",6400.0,Found,1986.0,36.29533,-105.04833,taos,87722,NM
Oakley (iron),17972,Valid,"Iron, IIIF",111000.0,Found,1926.0,42.33333,-113.7,burley,83318,ID
Oasis State Park,17974,Valid,OC,606.0,Found,1968.0,34.22833,-103.35833000000001,portales,88130,NM
Oberlin,17975,Valid,LL5,2500.0,Found,1911.0,39.8,-100.51666999999999,lexington,67749,KS
Ocotillo,17980,Valid,"Iron, IAB-MG",28570.0,Found,1990.0,32.83333,-116.06667,imperial,91934,CA
Octave Mine,35633,Valid,H5,1304.2,Found,2004.0,34.13228,-112.70225,prescott,86332,AZ
Odessa (iron),17985,Valid,"Iron, IAB-MG",1600000.0,Found,1922.0,31.71667,-102.4,odessa,79766,TX
O'Donnell,17987,Valid,H5,12700.0,Found,1992.0,32.91217,-101.91866999999999,lamesa,79351,TX
Ogallala,17992,Valid,"Iron, IAB-sLL",3300.0,Found,1918.0,41.16667,-101.66667,north platte,69153,NE
Okechobee,18001,Valid,L4,1000.0,Found,1916.0,26.683329999999998,-80.8,belle glade,33493,FL
Old Dominion Mine,18004,Valid,H4,42.0,Found,2000.0,34.85958,-116.22113,twentynine palms,92365,CA
Old Woman,18007,Valid,"Iron, IIAB",2753000.0,Found,1976.0,34.46667,-115.23333000000001,twentynine palms,92332,CA
Oldman Mountain,56392,Valid,H5,198.96,Found,2008.0,33.67248,-114.2917,blythe,85328,AZ
Oliver,18014,Valid,L6,6690.0,Found,1984.0,41.2,-103.68333,scottsbluff,69145,NE
Olton,18016,Valid,H3.5,953.0,Found,1948.0,34.16722,-102.13361,plainview,79064,TX
Oro Grande,18031,Valid,H5,513.0,Found,1971.0,32.37167,-106.25833,las cruces,88002,NM
Oshkosh,18036,Valid,H,144.8,Found,1961.0,44.07694,-88.56278,oshkosh,54901,WI
Otis,18044,Valid,L6,2600.0,Found,1940.0,38.53333,-99.05,great bend,67565,KS
Otto,18047,Valid,H5,28.0,Found,1970.0,35.16667,-105.98333000000001,santa fe,87056,NM
Overland Park,18056,Valid,H4,1374.0,Found,1998.0,38.96667,-94.66667,overland park,66212,KS
Ovid,18057,Valid,H6,6169.0,Found,1939.0,40.96667,-102.4,sterling,80744,CO
Ovid (b),31283,Valid,H5,860.0,Found,1943.0,40.75833,-102.375,sterling,80744,CO
Owasco,18060,Valid,L6,168400.0,Found,1984.0,41.2,-103.68333,scottsbluff,69145,NE
Owens Valley,18061,Valid,"Iron, IIIAB",192800.0,Found,1913.0,37.46667,-118.0,orange cove,93514,CA
Oxford,18063,Valid,H5,6000.0,Found,1985.0,40.16667,-99.66667,lexington,68967,NE
Ozona,18066,Valid,H6,127500.0,Found,1929.0,30.73333,-101.3,san angelo,76943,TX
Page City,18070,Valid,"Iron, IVA",13630.0,Found,1980.0,39.16667,-101.28333,garden city,67747,KS
Palmersville,18078,Valid,H5,9979.0,Found,1908.0,36.4665,-88.60283000000001,martin,38241,TN
Palo Blanco Creek,18080,Valid,Eucrite-mmict,1482.0,Found,1954.0,36.5,-104.5,raton,87728,NM
Palo Verde Mine,31284,Valid,L6,9158.0,Found,2004.0,34.71457,-114.19142,lake havasu city,86404,AZ
Paloduro,18081,Valid,"Iron, IIIE",3000.0,Found,1935.0,34.9,-101.21667,pampa,79019,TX
Panhandle,18096,Valid,H5,1360.0,Found,1969.0,35.33333,-101.38333,borger,79068,TX
Park,18104,Valid,L6,13000.0,Found,1969.0,39.11,-100.36166999999999,hays,67751,KS
Parma Canyon,18107,Valid,Iron,2150.0,Found,1940.0,43.8,-117.0,ontario,97913,OR
Patricia,18115,Valid,H5,14900.0,Found,1983.0,32.5,-102.03333,lamesa,79783,TX
Paymaster Mine,44796,Valid,L5,159.0,Found,2004.0,33.18667,-114.91783000000001,algodones,92283,CA
Payson,18178,Valid,L6,1728.0,Found,2001.0,34.23333,-111.4,payson,85544,AZ
Peck's Spring,18182,Valid,L5,1600.0,Found,1926.0,32.0,-102.0,midland,79705,TX
Pedernales,34062,Valid,"Iron, IAB complex",691.0,Found,1980.0,30.33333,-98.95,fredericksburg,78624,TX
Peetz,18783,Valid,L6,11500.0,Found,1937.0,40.95,-103.08333,sterling,80747,CO
Pelona Mountain,18785,Valid,H5,618.0,Found,1999.0,33.66667,-108.1,silver city,87821,NM
Penokee,18788,Valid,H5,3580.0,Found,1947.0,39.35,-99.91667,hays,67659,KS
Pep,18791,Valid,OC,591.0,Found,1966.0,33.73,-102.57667,levelland,79353,TX
Perryton,18794,Valid,LL6,2114.0,Found,1975.0,36.35333,-100.73167,liberal,79070,TX
Perryville,18795,Valid,"Iron, IIC",17500.0,Found,1906.0,37.73333,-89.85,jackson,63775,MO
Phillips County (pallasite),18807,Valid,"Pallasite, PMG-an",1360.0,Found,1935.0,40.45,-102.38333,sterling,80734,CO
Picacho,18814,Valid,"Iron, IIIAB",22000.0,Found,1952.0,33.2,-105.0,roswell,88343,NM
Pickens County,18815,Valid,H6,400.0,Found,1908.0,34.5,-84.5,canton,30175,GA
Pierceville (iron),18819,Valid,"Iron, IIIAB",100000.0,Found,1917.0,37.86667,-100.66667,garden city,67868,KS
Pierceville (stone),18820,Valid,L6,2125.0,Found,1939.0,37.86667,-100.66667,garden city,67868,KS
Pima County,18823,Valid,"Iron, IIAB",210.0,Found,1947.0,32.2,-111.0,drexel heights,85713,AZ
Pine Bluffs,18824,Valid,H,2700.0,Found,1935.0,41.18333,-104.06667,cheyenne,69128,NE
Pine River,18826,Valid,"Iron, IAB-sLL",3600.0,Found,1931.0,44.21667,-89.1,plover,54965,WI
Piñon,18828,Valid,"Iron, ungrouped",17850.0,Found,1928.0,32.66667,-105.1,artesia,88344,NM
Pinto Mountains,18829,Valid,L6,17900.0,Found,1954.0,34.0,-115.78333,twentynine palms,92241,CA
Plains,18839,Valid,H5,34300.0,Found,1964.0,33.28333,-102.76666999999999,levelland,79355,TX
Plains (d),18840,Valid,H4,280.0,Found,1991.0,33.26667,-102.9,lovington,79355,TX
Plainview (1917),18841,Valid,H5,700000.0,Found,1917.0,34.11667,-101.78333,plainview,79072,TX
Plainview (1950),18842,Valid,H,2200.0,Found,1950.0,34.11667,-101.78333,plainview,79072,TX
Plainview (c),18843,Valid,OC,631.0,Found,1963.0,34.125,-101.75667,plainview,79072,TX
Plainview (d),18844,Valid,L6,700.0,Found,1979.0,34.1875,-101.70416999999999,plainview,79072,TX
Plainview (e),54437,Valid,H5,1250.0,Found,2010.0,34.18513,-101.70558,plainview,79072,TX
Pleasanton,18848,Valid,H5,2300.0,Found,1935.0,38.18333,-94.71667,harrisonville,66075,KS
Point of Rocks (iron),18855,Valid,"Iron, IIIAB",18000.0,Found,1956.0,36.5,-104.5,raton,87728,NM
Point of Rocks (stone),18856,Valid,L6,800.0,Found,1954.0,36.5,-104.5,raton,87728,NM
Pony Creek,18866,Valid,H4,4642.0,Found,1947.0,31.66333,-99.95,san angelo,76821,TX
Portales (a),18871,Valid,H4,3240.0,Found,1967.0,34.06667,-103.5,portales,88130,NM
Portales (b),18872,Valid,L6,595.8,Found,1967.0,34.06667,-103.5,portales,88130,NM
Portales (c),18873,Valid,H4,6000.0,Found,1967.0,34.1,-103.41667,portales,88130,NM
Portis,18875,Valid,L,30.0,Found,1959.0,39.56667,-98.68333,hays,67474,KS
Post,18877,Valid,L,2000.0,Found,1965.0,33.11667,-101.38333,snyder,79356,TX
Potter,18878,Valid,L6,261000.0,Found,1941.0,41.23333,-103.3,sterling,69156,NE
Powell Peak 001,54561,Valid,H6,42.8,Found,2011.0,34.68222,-114.33046000000002,lake havasu city,86436,AZ
Powell Peak 002,54526,Valid,L4,1062.0,Found,2008.0,34.7049,-114.34572,lake havasu city,86436,AZ
Powellsville,18880,Valid,H5,4310.0,Found,1990.0,38.66667,-82.78333,ironton,45629,OH
Primm,18889,Valid,H5,3383.0,Found,1997.0,35.66667,-115.36667,spring valley,89019,NV
Puente-Ladron,18895,Valid,L,7.7,Found,1944.0,34.4,-106.85,belen,87028,NM
Purmela,32771,Valid,"Iron, IIF",4500.0,Found,1977.0,29.5,-98.05,seguin,78124,TX
Quartzsite,35634,Valid,L4,69.7,Found,2002.0,33.68085,-114.1958,blythe,85344,AZ
Rabbit Dry Lake,22366,Valid,L6,20.0,Found,2000.0,34.44567,-117.01083,apple valley,92308,CA
Ragged Top,22370,Valid,H4,122.7,Found,1997.0,32.446670000000005,-111.34666999999999,marana,85145,AZ
Ragland,22372,Valid,LL3.4,12100.0,Found,1982.0,34.76778,-103.55,tucumcari,88120,NM
Ragland Hill,56382,Valid,H5,11800.0,Found,1980.0,34.78333,-103.66667,tucumcari,88427,NM
Randsburg,44798,Valid,L5,112.9,Found,2005.0,35.4005,-117.66617,ridgecrest,93555,CA
Ransom,22393,Valid,H4,15000.0,Found,1938.0,38.61667,-99.93333,hays,67572,KS
Reager,22401,Valid,L6,230.0,Found,1948.0,39.78333,-100.0,lexington,67629,KS
Red Dry Lake 002,22539,Valid,H6,21.5,Found,2001.0,35.653059999999996,-114.02436999999999,kingman,86409,AZ
Red Dry Lake 003,22540,Valid,H6,94.0,Found,2001.0,35.64552,-114.03068999999999,kingman,86409,AZ
Red Dry Lake 004,22541,Valid,H6,13.5,Found,2001.0,35.6464,-114.02848999999999,kingman,86409,AZ
Red Dry Lake 005,22542,Valid,H6,12.0,Found,2001.0,35.64645,-114.02853,kingman,86409,AZ
Red Dry Lake 006,22543,Valid,H4,40.0,Found,2001.0,35.62705,-114.04336,kingman,86409,AZ
Red Dry Lake 009,22544,Valid,H3.6,13.0,Found,2001.0,35.62723,-114.04323000000001,kingman,86409,AZ
Red Dry Lake 022,22545,Valid,H6,17.0,Found,2002.0,35.66185,-114.0271,kingman,86409,AZ
Red Dry Lake 023,22546,Valid,L5,5.9,Found,2002.0,35.66375,-114.02698000000001,kingman,86409,AZ
Red Dry Lake 024,31306,Valid,L5,17.9,Found,2003.0,35.69732,-114.032,kingman,86441,AZ
Red Dry Lake 025,31307,Valid,L5/6,6.55,Found,2003.0,35.67947,-114.04338,kingman,86409,AZ
Red Dry Lake 028,31308,Valid,H4,11.3,Found,2004.0,35.6448,-114.03452,kingman,86409,AZ
Red Dry Lake 029,31309,Valid,H4,5.25,Found,2004.0,35.62682,-114.04373000000001,kingman,86409,AZ
Red Dry Lake 031,22547,Valid,H4,4.8,Found,2002.0,35.69733,-114.06166999999999,kingman,86441,AZ
Red Dry Lake 063,45969,Valid,H4,6.0,Found,2006.0,35.63333,-114.08333,kingman,86409,AZ
Red Dry Lake 064,45970,Valid,H5,6.0,Found,2006.0,35.641329999999996,-114.09,kingman,86409,AZ
Red Dry Lake 065,45971,Valid,L6,3.0,Found,2006.0,35.647,-114.0955,kingman,86409,AZ
Red Dry Lake 067,52886,Valid,L3.4,6.2,Found,2009.0,35.65868,-114.02573000000001,kingman,86409,AZ
Red Dry Lake 068,52891,Valid,H4,26.2,Found,2008.0,35.64,-114.03285,kingman,86409,AZ
Red Dry Lake 071,52971,Valid,H6,4.35,Found,2010.0,35.62453,-114.04688,kingman,86409,AZ
Red Rock,22549,Valid,"Iron, IIIAB",47600.0,Found,1976.0,35.41667,-117.91667,california city,93255,CA
Renfrow,22588,Valid,L6,81600.0,Found,1986.0,36.986670000000004,-97.555,arkansas city,67022,KS
Republican River,22591,Valid,H4,135.0,Found,1942.0,40.08333,-98.91667,kearney,68939,NE
Rhineland,22595,Valid,H5,6240.0,Found,1961.0,33.53333,-99.61667,vernon,76371,TX
Richfield,22600,Valid,LL3.7,40800.0,Found,1983.0,37.22222,-101.68139000000001,guymon,67953,KS
Richland,22601,Valid,"Iron, IIAB",50600.0,Found,1951.0,31.9,-96.4,corsicana,76681,TX
Ridgecrest,22604,Valid,H5,9.69,Found,1958.0,35.58333,-117.56667,ridgecrest,93555,CA
Rifle,22605,Valid,"Iron, IAB-MG",102700.0,Found,1948.0,38.51667,-107.83333,montrose,81401,CO
Rio Rancho,55670,Valid,L6,1001.0,Found,2011.0,35.3,-106.63333,corrales,87004,NM
Roach,22616,Valid,LL6,10.56,Found,1998.0,35.63333,-115.36667,spring valley,89019,NV
Roach Dry Lake 002,22617,Valid,L6,5.0,Found,2000.0,35.65933,-115.37167,spring valley,89019,NV
Roach Dry Lake 003,22618,Valid,H5,4.2,Found,2000.0,35.6717,-115.36721999999999,spring valley,89019,NV
Roach Dry Lake 006,22619,Valid,H6,6.53,Found,2001.0,35.68345,-115.34703,spring valley,89019,NV
Roach Dry Lake 021,32763,Valid,H6,59.2,Found,2001.0,35.672979999999995,-115.36717,spring valley,89019,NV
Roach Dry Lake 027,22620,Valid,H5,18.65,Found,2002.0,35.68078,-115.34062,spring valley,89019,NV
Roach Dry Lake 030,22621,Valid,EL6,10.13,Found,2002.0,35.67405,-115.36806999999999,spring valley,89019,NV
Roach Dry Lake 031,22622,Valid,H6,36.2,Found,2002.0,35.6701,-115.37248000000001,spring valley,89019,NV
Roach Dry Lake 064,22623,Valid,H6,18.26,Found,2002.0,35.67725,-115.3566,spring valley,89019,NV
Roach Dry Lake 075,22624,Valid,H6,29.9,Found,2002.0,35.67355,-115.35067,spring valley,89019,NV
Roach Dry Lake 113,52982,Valid,H5,39.6,Found,2010.0,35.66594,-115.37081,spring valley,89019,NV
Roosevelt County 007,22662,Valid,H5,5.2,Found,1979.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 008,22663,Valid,H5,25.3,Found,1979.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 009,22664,Valid,H5,2.1,Found,1979.0,34.08333,-103.5,portales,88130,NM
Rock Creek,22638,Valid,L5,1641.0,Found,1980.0,34.42222,-101.4975,plainview,79052,TX
Rock Springs,22639,Valid,L6,52.7,Found,2003.0,41.65,-109.025,rock springs,82901,WY
Rogers,22645,Valid,L,982.0,Found,1974.0,34.065,-103.40833,portales,88130,NM
Rolla (1936),22646,Valid,H5,440.0,Found,1936.0,37.11667,-101.6,guymon,67954,KS
Rolla (1939),22647,Valid,H4,207.5,Found,1939.0,37.11667,-101.6,guymon,67954,KS
Rolla (1941),22648,Valid,H5,435.0,Found,1941.0,37.08333,-101.6,guymon,67954,KS
Rolla (d),22649,Valid,H,50.0,Found,1942.0,37.08333,-101.6,guymon,67954,KS
Romero,22651,Valid,H4,17200.0,Found,1938.0,35.76667,-102.95,tucumcari,88410,NM
Roosevelt,22655,Valid,H3.4,5200.0,Found,1972.0,34.86667,-98.95,altus,73564,OK
Roosevelt County 001,22656,Valid,H3.8,462.0,Found,1968.0,33.78333,-103.56667,portales,88116,NM
Roosevelt County 002,22657,Valid,L6,18.2,Found,1973.0,33.71667,-103.65,portales,88116,NM
Roosevelt County 003,22658,Valid,H5,30.3,Found,1976.0,33.88333,-103.56667,portales,88116,NM
Roosevelt County 004,22659,Valid,L6,882.0,Found,1977.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 005,22660,Valid,L6,12.0,Found,1978.0,34.21667,-103.28333,portales,88130,NM
Roosevelt County 006,22661,Valid,L6,9.7,Found,1979.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 010,22665,Valid,L4,23.6,Found,1979.0,33.08333,-103.5,lovington,88260,NM
Roosevelt County 011,22666,Valid,H5,2.9,Found,1980.0,33.75,-103.13333,portales,88113,NM
Roosevelt County 012,22667,Valid,H5,173.1,Found,1981.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 013,22668,Valid,H5,35.20000000000001,Found,1981.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 014,22669,Valid,L5,74.7,Found,1981.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 015,22670,Valid,H5,16.3,Found,1981.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 016,22671,Valid,H5,138.2,Found,1981.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 017,22672,Valid,L6,177.8,Found,1981.0,34.21667,-103.2,portales,88130,NM
Roosevelt County 018,22673,Valid,H5,10.8,Found,1981.0,34.31667,-103.41667,portales,88130,NM
Roosevelt County 019,22674,Valid,L5,450.0,Found,1982.0,34.11667,-103.56667,portales,88118,NM
Roosevelt County 020,22675,Valid,L5,528.0,Found,1983.0,34.13333,-103.56667,portales,88118,NM
Roosevelt County 021,22676,Valid,H5,96.0,Found,1983.0,33.818059999999996,-103.20694,portales,88132,NM
Roosevelt County 022,22677,Valid,L6,8.7,Found,1983.0,34.21667,-103.28333,portales,88130,NM
Roosevelt County 023,22678,Valid,H5,59.2,Found,1984.0,34.18333,-103.23333000000001,portales,88130,NM
Roosevelt County 024,22679,Valid,H5,5.6,Found,1984.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 025,22680,Valid,L5,4.3,Found,1984.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 026,22681,Valid,L6,12.4,Found,1984.0,34.15,-104.01666999999999,portales,88134,NM
Roosevelt County 027,22682,Valid,Ureilite,22.3,Found,1984.0,33.8,-103.25,portales,88132,NM
Roosevelt County 028,22683,Valid,L5,67.3,Found,1984.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 029,22684,Valid,H4,4.9,Found,1984.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 030,22685,Valid,H4,3.1,Found,1984.0,34.28333,-103.43333,portales,88130,NM
Roosevelt County 031,22686,Valid,H3.9,397.1,Found,1984.0,33.78333,-103.55,portales,88116,NM
Roosevelt County 032,22687,Valid,H5,141.1,Found,1968.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 033,22688,Valid,L4,21.8,Found,1968.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 034,22689,Valid,H5,118.5,Found,1968.0,34.08333,-103.61667,portales,88118,NM
Roosevelt County 035,22690,Valid,L6,81.59999999999998,Found,1968.0,34.08333,-103.61667,portales,88118,NM
Roosevelt County 036,22691,Valid,H5,65.2,Found,1968.0,34.08333,-103.61667,portales,88118,NM
Roosevelt County 037,22692,Valid,H4/5,94.3,Found,1968.0,34.08333,-103.51666999999999,portales,88130,NM
Roosevelt County 038,22693,Valid,H5,49.4,Found,1968.0,34.3,-103.45,portales,88130,NM
Roosevelt County 039,22694,Valid,H5,38.0,Found,1969.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 040,22695,Valid,H5,71.1,Found,1969.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 041,22696,Valid,L5,32.4,Found,1969.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 042,22697,Valid,H5,32.6,Found,1969.0,34.08333,-103.51666999999999,portales,88130,NM
Roosevelt County 043,22698,Valid,H4/5,52.1,Found,1969.0,34.08333,-103.61667,portales,88118,NM
Roosevelt County 044,22699,Valid,L6,439.1,Found,1970.0,34.25,-103.51666999999999,portales,88118,NM
Roosevelt County 045,22700,Valid,L6,55.5,Found,1970.0,34.23333,-103.25,portales,88130,NM
Roosevelt County 046,22701,Valid,H5,120.4,Found,1970.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 047,22702,Valid,L6,30.3,Found,1970.0,34.13333,-103.36667,portales,88130,NM
Roosevelt County 048,22703,Valid,L6,57.3,Found,1970.0,33.61667,-103.45,portales,88126,NM
Roosevelt County 049,22704,Valid,LL4,22.8,Found,1971.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 050,22705,Valid,L4,13.1,Found,1971.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 051,22706,Valid,L5,29.4,Found,1971.0,34.21667,-103.35,portales,88130,NM
Roosevelt County 052,22707,Valid,H5,17.7,Found,1971.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 053,22708,Valid,H5,10.8,Found,1971.0,33.88333,-103.7,portales,88116,NM
Roosevelt County 054,22709,Valid,H5,361.5,Found,1971.0,34.3,-103.43333,portales,88130,NM
Roosevelt County 055,22710,Valid,H5,7.9,Found,1971.0,34.3,-103.43333,portales,88130,NM
Roosevelt County 056,22711,Valid,H5,10.3,Found,1972.0,34.41667,-103.58333,portales,88124,NM
Roosevelt County 057,22712,Valid,L5,7.7,Found,1973.0,34.21667,-103.28333,portales,88130,NM
Roosevelt County 058,22713,Valid,L4,12.0,Found,1968.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 059,22714,Valid,L6,26.2,Found,1968.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 060,22715,Valid,H5,34.2,Found,1968.0,34.08333,-103.61667,portales,88118,NM
Roosevelt County 061,22716,Valid,H5,49.5,Found,1968.0,34.08333,-103.51666999999999,portales,88130,NM
Roosevelt County 062,22717,Valid,H5,16.2,Found,1969.0,34.21667,-103.5,portales,88130,NM
Roosevelt County 063,22718,Valid,L4,34.7,Found,1969.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 064,22719,Valid,H5,24.8,Found,1969.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 065,22720,Valid,H5,405.8,Found,1971.0,33.61667,-103.45,portales,88126,NM
Roosevelt County 066,22721,Valid,L5,4.9,Found,1988.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 067,22722,Valid,L5,2.1,Found,1988.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 068,22723,Valid,L5,13.9,Found,1988.0,34.1,-103.48333000000001,portales,88130,NM
